[16:49:45] [18/100] BARAJADO s22004: persiste 0 (vivos 0) · prev_post 0.232067 · D -0.004607 · err60 None (190.9 s; 1 s)
[16:49:45] [19/100] SIN_TRAGAR s22004: persiste 1 (vivos 4) · prev_post 0.0 · D None · err60 None (278.9 s; 1 s)
[16:49:45] [20/100] AZAR_S s22004: persiste 0 (vivos 0) · prev_post 0.198864 · D 0.001132 · err60 None (232.2 s; 1 s)
[16:49:45] [21/100] VIDA_S s22005: persiste 0 (vivos 0) · prev_post 0.177419 · D 0.164558 · err60 None (238.1 s; 1 s)
[16:49:45] [22/100] BARAJADO s22005: persiste 0 (vivos 0) · prev_post 0.476906 · D -0.035733 · err60 None (261.8 s; 1 s)
[16:49:45] [23/100] INERTE s22005: persiste 1 (vivos 2) · prev_post 0.808441 · D 0.020312 · err60 None (278.0 s; 1 s)
[16:49:45] [24/100] SIN_TRAGAR s22005: persiste 0 (vivos 0) · prev_post 0.0 · D None · err60 None (281.4 s; 1 s)
[16:49:45] [25/100] AZAR_S s22005: persiste 0 (vivos 0) · prev_post 0.577172 · D -0.001735 · err60 None (237.0 s; 1 s)
[16:49:45] [26/100] INERTE s22006: persiste 0 (vivos 0) · prev_post 0.810516 · D 0.006142 · err60 None (271.6 s; 1 s)
[16:49:45] [27/100] BARAJADO s22006: persiste 0 (vivos 0) · prev_post 0.429468 · D -0.007238 · err60 None (241.2 s; 1 s)
[16:49:45] [28/100] SIN_TRAGAR s22006: persiste 1 (vivos 5) · prev_post 0.0 · D None · err60 None (262.0 s; 1 s)
[16:49:45] [29/100] AZAR_S s22006: persiste 0 (vivos 0) · prev_post 0.557087 · D 0.007032 · err60 None (220.2 s; 1 s)
[16:49:45] [30/100] VIDA_S s22006: persiste 0 (vivos 0) · prev_post 0.535981 · D -0.025196 · err60 None (268.1 s; 1 s)
[16:49:45] [31/100] VIDA_S s22007: persiste 0 (vivos 0) · prev_post 0.453676 · D -0.002892 · err60 None (228.3 s; 1 s)
[16:49:45] [32/100] BARAJADO s22007: persiste 0 (vivos 0) · prev_post 0.078495 · D 0.008708 · err60 None (222.8 s; 1 s)
[16:49:45] [33/100] SIN_TRAGAR s22007: persiste 0 (vivos 0) · prev_post 0.0 · D None · err60 None (243.6 s; 1 s)
