seed,patron,n_activos,nA,nB,W_obs,W_pred,residuo,W_pred_nominal,residuo_nominal,hamming_A,hamming_B,compartidos_A,compartidos_B,W_A_real,W_B_real,es_patron_nulo,code_X
7,010111,4,0,2,-1.99752845313,-1.99752845313,-2.22044604925e-16,-2,0.00247154686829,3,5,2,1,1,-2.9962926797,0,3 4 5
7,011000,2,0,0,0,0,0,0,0,3,3,1,1,1,-2.9962926797,0,15 25 27
7,011001,3,0,1,-0.998764226566,-0.998764226566,-1.11022302463e-16,-1,0.00123577343414,4,4,1,1,1,-2.9962926797,0,3 8 25
7,011010,3,0,2,-1.99752845313,-1.99752845313,-2.22044604925e-16,-2,0.00247154686829,4,2,1,2,1,-2.9962926797,0,3 5 15
7,011011,4,0,2,-1.99752845313,-1.99752845313,-2.22044604925e-16,-2,0.00247154686829,5,3,1,2,1,-2.9962926797,0,3 5 8
7,011100,3,0,1,-0.998764226566,-0.998764226566,-1.11022302463e-16,-1,0.00123577343414,2,4,2,1,1,-2.9962926797,0,2 13 19
7,011101,4,0,1,-0.998764226566,-0.998764226566,-1.11022302463e-16,-1,0.00123577343414,3,5,2,1,1,-2.9962926797,0,5 13 19
7,011110,4,0,2,-1.99752845313,-1.99752845313,-2.22044604925e-16,-2,0.00247154686829,3,3,2,2,1,-2.9962926797,0,2 5 15
7,011111,5,0,2,-1.99752845313,-1.99752845313,-2.22044604925e-16,-2,0.00247154686829,4,4,2,2,1,-2.9962926797,0,3 5 8
7,100000,1,1,0,0.333333333333,0.333333333333,0,0.333333333333,-1.05471187339e-15,2,2,1,1,1,-2.9962926797,0,20 23 29
7,100001,2,1,0,0.333333333333,0.333333333333,0,0.333333333333,-1.05471187339e-15,3,3,1,1,1,-2.9962926797,0,20 23 29
7,100010,2,0,2,-1.99752845313,-1.99752845313,-2.22044604925e-16,-2,0.00247154686829,3,1,1,2,1,-2.9962926797,0,3 5 10
7,100011,3,0,1,-0.998764226566,-0.998764226566,-1.11022302463e-16,-1,0.00123577343414,4,2,1,2,1,-2.9962926797,0,3 23 29
7,100100,2,0,1,-0.998764226566,-0.998764226566,-1.11022302463e-16,-1,0.00123577343414,1,3,2,1,1,-2.9962926797,0,2 9 29
7,100101,3,1,0,0.333333333333,0.333333333333,0,0.333333333333,-1.05471187339e-15,2,4,2,1,1,-2.9962926797,0,20 23 29
7,100110,3,1,2,-1.6641951198,-1.6641951198,0,-1.66666666667,0.00247154686829,2,2,2,2,1,-2.9962926797,0,2 5 14
7,100111,4,0,2,-1.99752845313,-1.99752845313,-2.22044604925e-16,-2,0.00247154686829,3,3,2,2,1,-2.9962926797,0,3 4 5
7,101000,2,0,1,-0.998764226566,-0.998764226566,-1.11022302463e-16,-1,0.00123577343414,3,1,1,2,1,-2.9962926797,0,2 11 23
7,101001,3,0,1,-0.998764226566,-0.998764226566,-1.11022302463e-16,-1,0.00123577343414,4,2,1,2,1,-2.9962926797,0,3 8 23
7,101010,3,0,3,-2.9962926797,-2.9962926797,0,-3,0.00370732030243,4,0,1,3,1,-2.9962926797,0,2 3 5
7,101011,4,0,2,-1.99752845313,-1.99752845313,-2.22044604925e-16,-2,0.00247154686829,5,1,1,3,1,-2.9962926797,0,3 5 23
7,101100,3,0,2,-1.99752845313,-1.99752845313,-2.22044604925e-16,-2,0.00247154686829,2,2,2,2,1,-2.9962926797,0,2 5 23
7,101101,4,0,2,-1.99752845313,-1.99752845313,-2.22044604925e-16,-2,0.00247154686829,3,3,2,2,1,-2.9962926797,0,2 3 23
7,101110,4,0,3,-2.9962926797,-2.9962926797,0,-3,0.00370732030243,3,1,2,3,1,-2.9962926797,0,2 3 5
7,101111,5,0,3,-2.9962926797,-2.9962926797,0,-3,0.00370732030243,4,2,2,3,1,-2.9962926797,0,2 3 5
7,110000,2,2,0,0.666666666667,0.666666666667,0,0.666666666667,-2.10942374679e-15,1,3,2,1,1,-2.9962926797,0,18 20 28
7,110001,3,1,0,0.333333333333,0.333333333333,0,0.333333333333,-1.05471187339e-15,2,4,2,1,1,-2.9962926797,0,20 23 28
7,110010,3,0,2,-1.99752845313,-1.99752845313,-2.22044604925e-16,-2,0.00247154686829,2,2,2,2,1,-2.9962926797,0,3 5 10
7,110011,4,1,1,-0.665430893233,-0.665430893233,-1.11022302463e-16,-0.666666666667,0.00123577343414,3,3,2,2,1,-2.9962926797,0,3 20 23
7,110100,3,3,0,1,1,0,1,-3.21964677141e-15,0,4,3,1,1,-2.9962926797,0,14 18 20
7,110101,4,1,0,0.333333333333,0.333333333333,0,0.333333333333,-1.05471187339e-15,1,5,3,1,1,-2.9962926797,0,13 20 23
7,110110,4,2,1,-0.332097559899,-0.332097559899,-1.11022302463e-16,-0.333333333333,0.00123577343414,1,3,3,2,1,-2.9962926797,0,5 14 18
7,110111,5,1,2,-1.6641951198,-1.6641951198,0,-1.66666666667,0.00247154686829,2,4,3,2,1,-2.9962926797,0,3 5 20
7,111000,3,0,2,-1.99752845313,-1.99752845313,-2.22044604925e-16,-2,0.00247154686829,2,2,2,2,1,-2.9962926797,0,3 5 23
7,111001,4,0,2,-1.99752845313,-1.99752845313,-2.22044604925e-16,-2,0.00247154686829,3,3,2,2,1,-2.9962926797,0,3 5 23
7,111010,4,0,2,-1.99752845313,-1.99752845313,-2.22044604925e-16,-2,0.00247154686829,3,1,2,3,1,-2.9962926797,0,3 5 23
7,111011,5,0,2,-1.99752845313,-1.99752845313,-2.22044604925e-16,-2,0.00247154686829,4,2,2,3,1,-2.9962926797,0,3 5 23
7,111100,4,1,2,-1.6641951198,-1.6641951198,0,-1.66666666667,0.00247154686829,1,3,3,2,1,-2.9962926797,0,2 5 18
7,111101,5,0,2,-1.99752845313,-1.99752845313,-2.22044604925e-16,-2,0.00247154686829,2,4,3,2,1,-2.9962926797,0,3 5 23
7,111110,5,0,3,-2.9962926797,-2.9962926797,0,-3,0.00370732030243,2,2,3,3,1,-2.9962926797,0,2 3 5
7,111111,6,0,2,-1.99752845313,-1.99752845313,-2.22044604925e-16,-2,0.00247154686829,3,3,3,3,1,-2.9962926797,0,3 5 23
8,000000,0,0,0,0,0,0,0,0,3,3,0,0,1,-2.99768651296,1,27 28 29
8,000001,1,0,1,-0.999228837653,-0.999228837653,0,-1,0.000771162346966,4,4,0,0,1,-2.99768651296,0,4 14 18
8,000010,1,1,0,0.333333333333,0.333333333333,0,0.333333333333,-8.32667268469e-16,4,2,0,1,1,-2.99768651296,0,13 15 18
8,000011,2,0,1,-0.999228837653,-0.999228837653,0,-1,0.000771162346966,5,3,0,1,1,-2.99768651296,0,4 13 18
8,000100,1,1,0,0.333333333333,0.333333333333,0,0.333333333333,-8.32667268469e-16,2,4,1,0,1,-2.99768651296,0,6 13 15
8,000101,2,0,0,0,0,0,0,0,3,5,1,0,1,-2.99768651296,0,6 13 21
8,000110,2,1,0,0.333333333333,0.333333333333,0,0.333333333333,-8.32667268469e-16,3,3,1,1,1,-2.99768651296,0,6 13 15
8,000111,3,1,0,0.333333333333,0.333333333333,0,0.333333333333,-8.32667268469e-16,4,4,1,1,1,-2.99768651296,0,6 13 15
8,001000,1,0,1,-0.999228837653,-0.999228837653,0,-1,0.000771162346966,4,2,0,1,1,-2.99768651296,0,4 13 29
8,001001,2,0,2,-1.99845767531,-1.99845767531,0,-2,0.00154232469393,5,3,0,1,1,-2.99768651296,0,1 4 18
8,001010,2,0,1,-0.999228837653,-0.999228837653,0,-1,0.000771162346966,5,1,0,2,1,-2.99768651296,0,4 13 18
8,001011,3,0,1,-0.999228837653,-0.999228837653,0,-1,0.000771162346966,6,2,0,2,1,-2.99768651296,0,4 13 18
8,001100,2,0,0,0,0,0,0,0,3,3,1,1,1,-2.99768651296,0,0 13 29
8,001101,3,0,1,-0.999228837653,-0.999228837653,0,-1,0.000771162346966,4,4,1,1,1,-2.99768651296,0,4 13 29
8,001110,3,1,1,-0.66589550432,-0.66589550432,0,-0.666666666667,0.000771162346966,4,2,1,2,1,-2.99768651296,0,4 13 15
8,001111,4,0,1,-0.999228837653,-0.999228837653,0,-1,0.000771162346966,5,3,1,2,1,-2.99768651296,0,4 6 13
8,010000,1,1,1,-0.66589550432,-0.66589550432,0,-0.666666666667,0.000771162346966,2,4,1,0,1,-2.99768651296,0,3 4 12
8,010001,2,0,2,-1.99845767531,-1.99845767531,0,-2,0.00154232469393,3,5,1,0,1,-2.99768651296,0,1 4 18
8,010010,2,1,1,-0.66589550432,-0.66589550432,0,-0.666666666667,0.000771162346966,3,3,1,1,1,-2.99768651296,0,4 15 18
8,010011,3,1,1,-0.66589550432,-0.66589550432,0,-0.666666666667,0.000771162346966,4,4,1,1,1,-2.99768651296,0,4 15 18
8,010100,2,3,0,1,1,0,1,-2.55351295664e-15,1,5,2,0,1,-2.99768651296,0,12 15 24
8,010101,3,2,1,-0.332562170986,-0.332562170986,0,-0.333333333333,0.000771162346965,2,6,2,0,1,-2.99768651296,0,4 12 15
8,010110,3,1,1,-0.66589550432,-0.66589550432,0,-0.666666666667,0.000771162346966,2,4,2,1,1,-2.99768651296,0,4 13 15
8,010111,4,1,1,-0.66589550432,-0.66589550432,0,-0.666666666667,0.000771162346966,3,5,2,1,1,-2.99768651296,0,4 15 18
8,011000,2,0,1,-0.999228837653,-0.999228837653,0,-1,0.000771162346966,3,3,1,1,1,-2.99768651296,0,3 4 29
8,011001,3,0,2,-1.99845767531,-1.99845767531,0,-2,0.00154232469393,4,4,1,1,1,-2.99768651296,0,1 4 18
8,011010,3,0,2,-1.99845767531,-1.99845767531,0,-2,0.00154232469393,4,2,1,2,1,-2.99768651296,0,1 4 18
8,011011,4,0,2,-1.99845767531,-1.99845767531,0,-2,0.00154232469393,5,3,1,2,1,-2.99768651296,0,1 4 18
8,011100,3,1,1,-0.66589550432,-0.66589550432,0,-0.666666666667,0.000771162346966,2,4,2,1,1,-2.99768651296,0,4 24 29
8,011101,4,0,1,-0.999228837653,-0.999228837653,0,-1,0.000771162346966,3,5,2,1,1,-2.99768651296,0,4 13 29
8,011110,4,1,1,-0.66589550432,-0.66589550432,0,-0.666666666667,0.000771162346966,3,3,2,2,1,-2.99768651296,0,4 13 15
8,011111,5,1,1,-0.66589550432,-0.66589550432,0,-0.666666666667,0.000771162346966,4,4,2,2,1,-2.99768651296,0,4 13 15
8,100000,1,0,0,0,0,0,0,0,2,2,1,1,1,-2.99768651296,0,3 19 26
8,100001,2,0,2,-1.99845767531,-1.99845767531,0,-2,0.00154232469393,3,3,1,1,1,-2.99768651296,0,4 8 19
8,100010,2,0,2,-1.99845767531,-1.99845767531,0,-2,0.00154232469393,3,1,1,2,1,-2.99768651296,0,4 8 21
8,100011,3,0,2,-1.99845767531,-1.99845767531,0,-2,0.00154232469393,4,2,1,2,1,-2.99768651296,0,4 8 18
8,100100,2,0,1,-0.999228837653,-0.999228837653,0,-1,0.000771162346966,1,3,2,1,1,-2.99768651296,0,2 8 21
8,100101,3,0,2,-1.99845767531,-1.99845767531,0,-2,0.00154232469393,2,4,2,1,1,-2.99768651296,0,4 8 21
8,100110,3,1,1,-0.66589550432,-0.66589550432,0,-0.666666666667,0.000771162346966,2,2,2,2,1,-2.99768651296,0,8 15 21
8,100111,4,1,1,-0.66589550432,-0.66589550432,0,-0.666666666667,0.000771162346966,3,3,2,2,1,-2.99768651296,0,4 15 21
8,101000,2,0,2,-1.99845767531,-1.99845767531,0,-2,0.00154232469393,3,1,1,2,1,-2.99768651296,0,1 3 4
8,101001,3,0,2,-1.99845767531,-1.99845767531,0,-2,0.00154232469393,4,2,1,2,1,-2.99768651296,0,1 4 19
8,101010,3,0,3,-2.99768651296,-2.99768651296,0,-3,0.0023134870409,4,0,1,3,1,-2.99768651296,0,1 4 8
8,101011,4,0,2,-1.99845767531,-1.99845767531,0,-2,0.00154232469393,5,1,1,3,1,-2.99768651296,0,4 8 18
8,101100,3,0,1,-0.999228837653,-0.999228837653,0,-1,0.000771162346966,2,2,2,2,1,-2.99768651296,0,4 21 29
8,101101,4,0,2,-1.99845767531,-1.99845767531,0,-2,0.00154232469393,3,3,2,2,1,-2.99768651296,0,4 8 21
8,101110,4,0,1,-0.999228837653,-0.999228837653,0,-1,0.000771162346966,3,1,2,3,1,-2.99768651296,0,4 13 21
8,101111,5,0,1,-0.999228837653,-0.999228837653,0,-1,0.000771162346966,4,2,2,3,1,-2.99768651296,0,4 13 21
8,110000,2,0,2,-1.99845767531,-1.99845767531,0,-2,0.00154232469393,1,3,2,1,1,-2.99768651296,0,3 4 8
8,110001,3,0,2,-1.99845767531,-1.99845767531,0,-2,0.00154232469393,2,4,2,1,1,-2.99768651296,0,4 8 18
8,110010,3,1,2,-1.66512434197,-1.66512434197,0,-1.66666666667,0.00154232469393,2,2,2,2,1,-2.99768651296,0,4 8 15
8,110011,4,0,2,-1.99845767531,-1.99845767531,0,-2,0.00154232469393,3,3,2,2,1,-2.99768651296,0,4 8 18
8,110100,3,3,0,1,1,0,1,-2.55351295664e-15,0,4,3,1,1,-2.99768651296,0,12 15 24
8,110101,4,1,2,-1.66512434197,-1.66512434197,0,-1.66666666667,0.00154232469393,1,5,3,1,1,-2.99768651296,0,4 8 15
8,110110,4,1,2,-1.66512434197,-1.66512434197,0,-1.66666666667,0.00154232469393,1,3,3,2,1,-2.99768651296,0,4 8 15
8,110111,5,1,2,-1.66512434197,-1.66512434197,0,-1.66666666667,0.00154232469393,2,4,3,2,1,-2.99768651296,0,4 8 15
8,111000,3,0,2,-1.99845767531,-1.99845767531,0,-2,0.00154232469393,2,2,2,2,1,-2.99768651296,0,1 3 4
8,111001,4,0,2,-1.99845767531,-1.99845767531,0,-2,0.00154232469393,3,3,2,2,1,-2.99768651296,0,1 3 4
8,111010,4,0,2,-1.99845767531,-1.99845767531,0,-2,0.00154232469393,3,1,2,3,1,-2.99768651296,0,1 3 4
8,111011,5,0,2,-1.99845767531,-1.99845767531,0,-2,0.00154232469393,4,2,2,3,1,-2.99768651296,0,1 4 18
8,111100,4,0,1,-0.999228837653,-0.999228837653,0,-1,0.000771162346966,1,3,3,2,1,-2.99768651296,0,3 4 29
8,111101,5,0,2,-1.99845767531,-1.99845767531,0,-2,0.00154232469393,2,4,3,2,1,-2.99768651296,0,4 8 29
8,111110,5,1,2,-1.66512434197,-1.66512434197,0,-1.66666666667,0.00154232469393,2,2,3,3,1,-2.99768651296,0,4 8 15
8,111111,6,1,2,-1.66512434197,-1.66512434197,0,-1.66666666667,0.00154232469393,3,3,3,3,1,-2.99768651296,0,4 8 15
9,000000,0,0,0,0,0,0,0,0,3,3,0,0,1,-2.99405908761,1,27 28 29
9,000001,1,0,1,-0.99801969587,-0.99801969587,0,-1,0.00198030412992,4,4,0,0,1,-2.99405908761,0,4 10 25
9,000010,1,0,1,-0.99801969587,-0.99801969587,0,-1,0.00198030412992,4,2,0,1,1,-2.99405908761,0,11 12 18
9,000011,2,0,0,0,0,0,0,0,5,3,0,1,1,-2.99405908761,0,22 25 27
9,000100,1,1,0,0.333333333333,0.333333333333,0,0.333333333333,-2.77555756156e-16,2,4,1,0,1,-2.99405908761,0,3 5 22
9,000101,2,0,0,0,0,0,0,0,3,5,1,0,1,-2.99405908761,0,5 22 27
9,000110,2,0,0,0,0,0,0,0,3,3,1,1,1,-2.99405908761,0,5 22 27
9,000111,3,0,0,0,0,0,0,0,4,4,1,1,1,-2.99405908761,0,5 22 27
9,001000,1,0,1,-0.99801969587,-0.99801969587,0,-1,0.00198030412992,4,2,0,1,1,-2.99405908761,0,4 10 21
9,001001,2,0,2,-1.99603939174,-1.99603939174,0,-2,0.00396060825984,5,3,0,1,1,-2.99405908761,0,4 10 17
9,001010,2,0,1,-0.99801969587,-0.99801969587,0,-1,0.00198030412992,5,1,0,2,1,-2.99405908761,0,11 12 21
9,001011,3,0,2,-1.99603939174,-1.99603939174,0,-2,0.00396060825984,6,2,0,2,1,-2.99405908761,0,4 10 17
9,001100,2,1,0,0.333333333333,0.333333333333,0,0.333333333333,-2.77555756156e-16,3,3,1,1,1,-2.99405908761,0,3 5 28
9,001101,3,1,1,-0.664686362537,-0.664686362537,0,-0.666666666667,0.00198030412992,4,4,1,1,1,-2.99405908761,0,3 5 17
9,001110,3,0,2,-1.99603939174,-1.99603939174,0,-2,0.00396060825984,4,2,1,2,1,-2.99405908761,0,5 12 17
9,001111,4,0,1,-0.99801969587,-0.99801969587,0,-1,0.00198030412992,5,3,1,2,1,-2.99405908761,0,5 17 22
9,010000,1,0,0,0,0,0,0,0,2,4,1,0,1,-2.99405908761,0,5 9 28
9,010001,2,0,0,0,0,0,0,0,3,5,1,0,1,-2.99405908761,0,5 9 26
9,010010,2,0,1,-0.99801969587,-0.99801969587,0,-1,0.00198030412992,3,3,1,1,1,-2.99405908761,0,5 12 18
9,010011,3,0,0,0,0,0,0,0,4,4,1,1,1,-2.99405908761,0,5 9 25
9,010100,2,1,0,0.333333333333,0.333333333333,0,0.333333333333,-2.77555756156e-16,1,5,2,0,1,-2.99405908761,0,3 5 28
9,010101,3,1,0,0.333333333333,0.333333333333,0,0.333333333333,-2.77555756156e-16,2,6,2,0,1,-2.99405908761,0,3 5 28
9,010110,3,0,1,-0.99801969587,-0.99801969587,0,-1,0.00198030412992,2,4,2,1,1,-2.99405908761,0,5 12 18
9,010111,4,0,0,0,0,0,0,0,3,5,2,1,1,-2.99405908761,0,5 22 27
9,011000,2,1,0,0.333333333333,0.333333333333,0,0.333333333333,-2.77555756156e-16,3,3,1,1,1,-2.99405908761,0,3 5 28
9,011001,3,0,1,-0.99801969587,-0.99801969587,0,-1,0.00198030412992,4,4,1,1,1,-2.99405908761,0,5 10 28
9,011010,3,0,1,-0.99801969587,-0.99801969587,0,-1,0.00198030412992,4,2,1,2,1,-2.99405908761,0,5 12 28
9,011011,4,0,1,-0.99801969587,-0.99801969587,0,-1,0.00198030412992,5,3,1,2,1,-2.99405908761,0,5 10 28
9,011100,3,1,0,0.333333333333,0.333333333333,0,0.333333333333,-2.77555756156e-16,2,4,2,1,1,-2.99405908761,0,3 5 28
9,011101,4,1,0,0.333333333333,0.333333333333,0,0.333333333333,-2.77555756156e-16,3,5,2,1,1,-2.99405908761,0,3 5 28
9,011110,4,0,1,-0.99801969587,-0.99801969587,0,-1,0.00198030412992,3,3,2,2,1,-2.99405908761,0,5 12 28
9,011111,5,0,1,-0.99801969587,-0.99801969587,0,-1,0.00198030412992,4,4,2,2,1,-2.99405908761,0,5 12 28
9,100000,1,1,1,-0.664686362537,-0.664686362537,0,-0.666666666667,0.00198030412992,2,2,1,1,1,-2.99405908761,0,9 17 19
9,100001,2,0,2,-1.99603939174,-1.99603939174,0,-2,0.00396060825984,3,3,1,1,1,-2.99405908761,0,10 17 27
9,100010,2,0,1,-0.99801969587,-0.99801969587,0,-1,0.00198030412992,3,1,1,2,1,-2.99405908761,0,17 22 27
9,100011,3,0,1,-0.99801969587,-0.99801969587,0,-1,0.00198030412992,4,2,1,2,1,-2.99405908761,0,17 22 27
9,100100,2,0,0,0,0,0,0,0,1,3,2,1,1,-2.99405908761,0,14 22 27
9,100101,3,0,0,0,0,0,0,0,2,4,2,1,1,-2.99405908761,0,14 22 27
9,100110,3,0,0,0,0,0,0,0,2,2,2,2,1,-2.99405908761,0,22 27 29
9,100111,4,0,1,-0.99801969587,-0.99801969587,0,-1,0.00198030412992,3,3,2,2,1,-2.99405908761,0,17 22 27
9,101000,2,0,2,-1.99603939174,-1.99603939174,0,-2,0.00396060825984,3,1,1,2,1,-2.99405908761,0,4 10 17
9,101001,3,0,2,-1.99603939174,-1.99603939174,0,-2,0.00396060825984,4,2,1,2,1,-2.99405908761,0,4 10 17
9,101010,3,0,3,-2.99405908761,-2.99405908761,0,-3,0.00594091238976,4,0,1,3,1,-2.99405908761,0,10 12 17
9,101011,4,0,2,-1.99603939174,-1.99603939174,0,-2,0.00396060825984,5,1,1,3,1,-2.99405908761,0,10 17 27
9,101100,3,1,1,-0.664686362537,-0.664686362537,0,-0.666666666667,0.00198030412992,2,2,2,2,1,-2.99405908761,0,3 14 17
9,101101,4,0,2,-1.99603939174,-1.99603939174,0,-2,0.00396060825984,3,3,2,2,1,-2.99405908761,0,10 14 17
9,101110,4,0,1,-0.99801969587,-0.99801969587,0,-1,0.00198030412992,3,1,2,3,1,-2.99405908761,0,17 22 27
9,101111,5,0,1,-0.99801969587,-0.99801969587,0,-1,0.00198030412992,4,2,2,3,1,-2.99405908761,0,17 22 27
9,110000,2,2,0,0.666666666667,0.666666666667,0,0.666666666667,-5.55111512313e-16,1,3,2,1,1,-2.99405908761,0,9 15 19
9,110001,3,0,1,-0.99801969587,-0.99801969587,0,-1,0.00198030412992,2,4,2,1,1,-2.99405908761,0,9 17 26
9,110010,3,0,1,-0.99801969587,-0.99801969587,0,-1,0.00198030412992,2,2,2,2,1,-2.99405908761,0,9 12 18
9,110011,4,0,0,0,0,0,0,0,3,3,2,2,1,-2.99405908761,0,9 25 27
9,110100,3,3,0,1,1,0,1,-8.881784197e-16,0,4,3,1,1,-2.99405908761,0,3 15 19
9,110101,4,1,0,0.333333333333,0.333333333333,0,0.333333333333,-2.77555756156e-16,1,5,3,1,1,-2.99405908761,0,5 19 27
9,110110,4,1,0,0.333333333333,0.333333333333,0,0.333333333333,-2.77555756156e-16,1,3,3,2,1,-2.99405908761,0,5 19 27
9,110111,5,0,0,0,0,0,0,0,2,4,3,2,1,-2.99405908761,0,5 22 27
9,111000,3,2,0,0.666666666667,0.666666666667,0,0.666666666667,-5.55111512313e-16,2,2,2,2,1,-2.99405908761,0,3 9 19
9,111001,4,0,2,-1.99603939174,-1.99603939174,0,-2,0.00396060825984,3,3,2,2,1,-2.99405908761,0,9 10 17
9,111010,4,0,2,-1.99603939174,-1.99603939174,0,-2,0.00396060825984,3,1,2,3,1,-2.99405908761,0,9 12 17
9,111011,5,0,2,-1.99603939174,-1.99603939174,0,-2,0.00396060825984,4,2,2,3,1,-2.99405908761,0,9 10 17
9,111100,4,2,0,0.666666666667,0.666666666667,0,0.666666666667,-5.55111512313e-16,1,3,3,2,1,-2.99405908761,0,3 19 28
9,111101,5,1,1,-0.664686362537,-0.664686362537,0,-0.666666666667,0.00198030412992,2,4,3,2,1,-2.99405908761,0,3 5 17
9,111110,5,1,1,-0.664686362537,-0.664686362537,0,-0.666666666667,0.00198030412992,2,2,3,3,1,-2.99405908761,0,5 12 19
9,111111,6,0,1,-0.99801969587,-0.99801969587,0,-1,0.00198030412992,3,3,3,3,1,-2.99405908761,0,5 17 27
10,000000,0,0,0,0,0,0,0,0,3,3,0,0,0.999999999999,-2.99891207687,1,27 28 29
10,000001,1,0,0,0,0,0,0,0,4,4,0,0,0.999999999999,-2.99891207687,0,0 13 26
10,000010,1,0,1,-0.999637358957,-0.999637358957,-1.11022302463e-16,-1,0.000362641042863,4,2,0,1,0.999999999999,-2.99891207687,0,5 7 20
10,000011,2,0,1,-0.999637358957,-0.999637358957,-1.11022302463e-16,-1,0.000362641042863,5,3,0,1,0.999999999999,-2.99891207687,0,3 5 20
10,000100,1,1,0,0.333333333333,0.333333333333,5.55111512313e-17,0.333333333333,-2.7544633241e-13,2,4,1,0,0.999999999999,-2.99891207687,0,0 16 19
10,000101,2,0,0,0,0,0,0,0,3,5,1,0,0.999999999999,-2.99891207687,0,0 5 26
10,000110,2,0,0,0,0,0,0,0,3,3,1,1,0.999999999999,-2.99891207687,0,3 5 7
10,000111,3,0,0,0,0,0,0,0,4,4,1,1,0.999999999999,-2.99891207687,0,0 3 5
10,001000,1,1,0,0.333333333333,0.333333333333,5.55111512313e-17,0.333333333333,-2.7544633241e-13,4,2,0,1,0.999999999999,-2.99891207687,0,19 25 26
10,001001,2,0,0,0,0,0,0,0,5,3,0,1,0.999999999999,-2.99891207687,0,18 25 26
10,001010,2,0,1,-0.999637358957,-0.999637358957,-1.11022302463e-16,-1,0.000362641042863,5,1,0,2,0.999999999999,-2.99891207687,0,18 20 25
10,001011,3,0,0,0,0,0,0,0,6,2,0,2,0.999999999999,-2.99891207687,0,18 25 26
10,001100,2,1,0,0.333333333333,0.333333333333,5.55111512313e-17,0.333333333333,-2.7544633241e-13,3,3,1,1,0.999999999999,-2.99891207687,0,16 19 26
10,001101,3,1,0,0.333333333333,0.333333333333,5.55111512313e-17,0.333333333333,-2.7544633241e-13,4,4,1,1,0.999999999999,-2.99891207687,0,19 25 26
10,001110,3,1,0,0.333333333333,0.333333333333,5.55111512313e-17,0.333333333333,-2.7544633241e-13,4,2,1,2,0.999999999999,-2.99891207687,0,18 19 26
10,001111,4,0,0,0,0,0,0,0,5,3,1,2,0.999999999999,-2.99891207687,0,5 18 26
10,010000,1,0,1,-0.999637358957,-0.999637358957,-1.11022302463e-16,-1,0.000362641042863,2,4,1,0,0.999999999999,-2.99891207687,0,17 20 29
10,010001,2,0,1,-0.999637358957,-0.999637358957,-1.11022302463e-16,-1,0.000362641042863,3,5,1,0,0.999999999999,-2.99891207687,0,0 18 20
10,010010,2,0,1,-0.999637358957,-0.999637358957,-1.11022302463e-16,-1,0.000362641042863,3,3,1,1,0.999999999999,-2.99891207687,0,7 15 20
10,010011,3,0,1,-0.999637358957,-0.999637358957,-1.11022302463e-16,-1,0.000362641042863,4,4,1,1,0.999999999999,-2.99891207687,0,0 18 20
10,010100,2,1,0,0.333333333333,0.333333333333,5.55111512313e-17,0.333333333333,-2.7544633241e-13,1,5,2,0,0.999999999999,-2.99891207687,0,0 7 19
10,010101,3,0,1,-0.999637358957,-0.999637358957,-1.11022302463e-16,-1,0.000362641042863,2,6,2,0,0.999999999999,-2.99891207687,0,0 7 20
10,010110,3,1,1,-0.666304025624,-0.666304025624,0,-0.666666666667,0.000362641042587,2,4,2,1,0.999999999999,-2.99891207687,0,7 19 20
10,010111,4,0,1,-0.999637358957,-0.999637358957,-1.11022302463e-16,-1,0.000362641042863,3,5,2,1,0.999999999999,-2.99891207687,0,0 7 20
10,011000,2,1,0,0.333333333333,0.333333333333,5.55111512313e-17,0.333333333333,-2.7544633241e-13,3,3,1,1,0.999999999999,-2.99891207687,0,17 18 19
10,011001,3,0,1,-0.999637358957,-0.999637358957,-1.11022302463e-16,-1,0.000362641042863,4,4,1,1,0.999999999999,-2.99891207687,0,17 18 20
10,011010,3,0,1,-0.999637358957,-0.999637358957,-1.11022302463e-16,-1,0.000362641042863,4,2,1,2,0.999999999999,-2.99891207687,0,17 18 20
10,011011,4,0,1,-0.999637358957,-0.999637358957,-1.11022302463e-16,-1,0.000362641042863,5,3,1,2,0.999999999999,-2.99891207687,0,17 18 20
10,011100,3,1,0,0.333333333333,0.333333333333,5.55111512313e-17,0.333333333333,-2.7544633241e-13,2,4,2,1,0.999999999999,-2.99891207687,0,17 18 19
10,011101,4,1,0,0.333333333333,0.333333333333,5.55111512313e-17,0.333333333333,-2.7544633241e-13,3,5,2,1,0.999999999999,-2.99891207687,0,0 18 19
10,011110,4,1,0,0.333333333333,0.333333333333,5.55111512313e-17,0.333333333333,-2.7544633241e-13,3,3,2,2,0.999999999999,-2.99891207687,0,17 18 19
10,011111,5,1,1,-0.666304025624,-0.666304025624,0,-0.666666666667,0.000362641042587,4,4,2,2,0.999999999999,-2.99891207687,0,18 19 20
10,100000,1,1,2,-1.66594138458,-1.66594138458,-2.22044604925e-16,-1.66666666667,0.00072528208545,2,2,1,1,0.999999999999,-2.99891207687,0,6 23 24
10,100001,2,0,1,-0.999637358957,-0.999637358957,-1.11022302463e-16,-1,0.000362641042863,3,3,1,1,0.999999999999,-2.99891207687,0,5 13 20
10,100010,2,0,2,-1.99927471791,-1.99927471791,-2.22044604925e-16,-2,0.000725282085725,3,1,1,2,0.999999999999,-2.99891207687,0,5 20 23
