"# procedencia: {""fecha"": ""2026-09-15T12:09:59"", ""rama"": ""3K_kenyon_aprendido"", ""T"": 200000, ""fase2_en"": 100000, ""semillas"": 20, ""python"": ""3.14.2"", ""numpy"": ""2.4.3"", ""plataforma"": ""Windows-11-10.0.26200-SP0"", ""sha256_16"": {""organismo_3k"": ""cb5a528d123056a7"", ""run_3k"": ""8fa9aa6b38c68942"", ""PREREGISTRO"": ""f303e55005fcdec1"", ""organismo_v6"": ""5f38f83cf49248a3""}, ""malla"": {""celdas"": [[""fijo"", 0.0], [""hebb_visita"", 0.003], [""hebb_visita"", 0.01], [""hebb_visita"", 0.03], [""hebb_mordida"", 0.003], [""hebb_mordida"", 0.01], [""hebb_mordida"", 0.03], [""error"", 0.003], [""error"", 0.01], [""error"", 0.03]], ""variantes"": [""congelado"", ""aprende""]}, ""mundo"": {""n_patrones"": 20, ""px_activos"": 3, ""px_relevante"": 0, ""tren"": 10, ""test"": 10, ""particion_rng"": ""default_rng(10000+seed)""}, ""segundos"": 709.205012}"
seed,modo,k_lr,variante,deaths,acc_signo,r_clase,r_solap,Wa_test_comida,Wa_test_veneno,Wa_tren_comida,Wa_tren_veneno,prec_test,tasa_test_comida,tasa_test_veneno,prec_test_q1,tasaC_test_q1,tasaV_test_q1,prec_test_q2,tasaC_test_q2,tasaV_test_q2,prec_test_q3,tasaC_test_q3,tasaV_test_q3,prec_test_q4,tasaC_test_q4,tasaV_test_q4,prec_tren,tasa_tren_comida,tasa_tren_veneno,prec_tren_f1,mord_comida,mord_veneno,ratio_disp,ratio_media,sel_clase,solap_intra,solap_inter,ratio_solap,celdas_usadas,uso_max,ratio_disp_f2,ratio_media_f2,sel_clase_f2,solap_intra_f2,solap_inter_f2,ratio_solap_f2,celdas_usadas_f2,uso_max_f2,deriva_kw
19,hebb_mordida,0.003,aprende,286,0.6,0.3013636455350567,0.9322121980888218,0.04596147871652856,0.0,0.9379137796621753,-2.659173276525565,0.7759581044400887,0.7937389770723103,0.24182276819213294,0.6883852881236797,0.7224242424242424,0.345653666176883,0.7522405781229153,0.8009278350515464,0.2964466788057159,0.8410098510831399,0.8914956011730204,0.20947589900674082,0.8442560870907299,0.9520202020202021,0.2635080278387423,0.8809989468674565,0.9350032502708558,0.17300535653594282,0.8642528746782909,1096,599,0.9775447984725789,1.0910141088958358,0.10666666666666667,1.1333333333333333,1.16,0.9770114942528736,15,18,0.9711841441525105,1.0780064199302115,0.10666666666666667,1.1333333333333333,1.16,0.9770114942528736,15,18,0.04971907899055956
20,hebb_mordida,0.003,aprende,285,0.8,0.7458450115868437,0.9155303322259167,0.37407272734674346,-2.6102659052290575,1.0072069646925494,-3.223915234395788,0.9655921242752696,0.9480156472261735,0.016831398675634372,0.9142996908828224,0.9166666666666667,0.088067284901022,0.9753969893122363,0.9636363636363636,0.012842385011890983,0.979502587453248,0.9818181818181818,0.022813006911685734,0.989900913763539,0.9875,0.007698172472922193,0.9912473325607762,0.9866666666666667,0.0041720015451143485,0.9862272080120184,772,236,1.0593619048133491,1.0697374734356964,0.16842105263157894,0.7888888888888889,0.45,1.7530864197530862,19,9,1.0423288358369214,1.0029539763804949,0.1888888888888889,0.8555555555555555,0.48,1.7824074074074074,18,10,0.04991236621064454
1,hebb_mordida,0.01,congelado,273,0.8,0.6666116370286685,0.9829715482730145,0.5097707214937787,-1.757741905819262,1.0195414429875573,-2.7989658273875566,0.8008330612383293,0.8445594047895838,0.24289328231292515,0.8083701046278691,0.8692307692307694,0.25249055997503106,0.7979642948247893,0.8330605564648117,0.23713196681523324,0.8006391669005757,0.8489795918367348,0.24770125803558324,0.7948487303947749,0.8319444444444443,0.24224698365489447,0.9947592069510602,0.9952380952380953,0.0057196813359747965,0.9695219132549788,955,401,1.2269489407917293,1.1228263724672805,0.21000000000000005,0.9555555555555556,0.55,1.7373737373737372,20,13,1.2269489407917293,1.1228263724672805,0.21000000000000005,0.9555555555555556,0.55,1.7373737373737372,20,13,0.07096165438548689
2,hebb_mordida,0.01,congelado,303,0.8,0.8376759616786924,0.6456694962037054,0.024235465477774776,-1.580516791690676,0.9900762137509184,-2.9581760153234837,0.908198328285138,0.8976418536763363,0.08124519710606024,0.9150161642615593,0.9080808080808082,0.07804847955768951,0.8506067174011146,0.8690909090909091,0.16787747428867994,0.9428574138479654,0.9714285714285715,0.08571374373264071,0.9341917922964118,0.9416666666666668,0.07328308207384318,0.9950343400941184,0.99375,0.003681319811763136,0.9880768886938498,740,303,1.120668124570383,1.1696878478388335,0.2095238095238095,0.7,0.35,2.0,21,9,1.120668124570383,1.1696878478388335,0.2095238095238095,0.7,0.35,2.0,21,9,0.07548362341679206
3,hebb_mordida,0.01,congelado,336,1.0,0.8053218336326925,0.9576862784072427,0.9044192530508068,-0.8030605601087435,0.9493680758724765,-3.1319773425322435,0.8287884670202493,0.9942857142857143,0.33670878024521567,0.8802577234674143,1.0,0.23948455306517138,0.7625764890024276,0.9800000000000001,0.4548470219951451,0.7664338561874801,1.0,0.46713228762503994,0.8353535353535353,1.0,0.3292929292929293,0.9991062393816355,1.0,0.0017875212367291094,0.9145739982999861,859,409,1.0872039316391322,1.3032614461494323,0.21052631578947367,0.8888888888888888,0.46,1.9323671497584538,19,10,1.0872039316391322,1.3032614461494323,0.21052631578947367,0.8888888888888888,0.46,1.9323671497584538,19,10,0.07951685552736568
4,hebb_mordida,0.01,congelado,319,0.6,0.4684450766452226,0.801655686456346,-0.134422317412821,-1.7024751809810905,0.785418274772399,-2.784075163331,0.6407574264495862,0.5711204488049793,0.2896055959058068,0.7025876481229854,0.6966228332337119,0.29144753698774123,0.6507023656656379,0.5641896276742012,0.26278489634292546,0.6457974723925355,0.6511111111111111,0.3595161663260402,0.6569893236174731,0.6094675067951568,0.29548885956021076,0.9737020063534219,0.975139353400223,0.02773534069337909,0.9125252394617536,842,520,1.0454856387167673,1.0625804503138343,0.1619047619047619,0.6444444444444445,0.53,1.2159329140461217,21,9,1.0454856387167673,1.0625804503138343,0.1619047619047619,0.6444444444444445,0.53,1.2159329140461217,21,9,0.08086573882985541
5,hebb_mordida,0.01,congelado,360,0.75,0.6644382555360497,0.5738915361188751,0.0,-1.3457269679238344,0.9900158619527111,-1.1244356212048938,0.8079782402105673,0.6581621992339183,0.04220571881278366,0.8068739092606385,0.6612667224080268,0.04751890388674987,0.8188745001306628,0.678235294117647,0.04048629385632162,0.8157465188733217,0.6651631950139413,0.033670157267297836,0.8003459404104937,0.6700104493207941,0.06931856849980673,0.8673873423139264,0.9608286252354048,0.22605394060755177,0.8038749322395556,1152,898,0.8136153263001059,1.0352668622963155,0.1368421052631579,0.7555555555555555,0.68,1.111111111111111,19,11,0.8136153263001059,1.0352668622963155,0.1368421052631579,0.7555555555555555,0.68,1.111111111111111,19,11,0.08913154148136404
6,hebb_mordida,0.01,congelado,256,0.75,0.48505829863350675,0.9506705124126669,0.1772868315690047,-0.6955170520262111,0.9297377203809101,-2.950164390113912,0.6234748296133372,0.6832097563321191,0.4362600971054446,0.6427173478288354,0.6788942052099947,0.39345950955232395,0.6283739804692373,0.7021021021021021,0.4453541411636275,0.6373372826004404,0.673939393939394,0.399264828738513,0.6161593886859655,0.7344117647058823,0.5020929873339511,0.9962543162642303,0.9945945945945945,0.00208596206613391,0.9888216215963339,783,259,1.1482078428706253,0.9993377446194854,0.20000000000000004,0.7,0.31,2.258064516129032,19,6,1.1482078428706253,0.9993377446194854,0.20000000000000004,0.7,0.31,2.258064516129032,19,6,0.05898836638598901
7,hebb_mordida,0.01,congelado,298,0.9,0.6749158043643989,0.9408376679542069,0.5276609669634629,-2.6747615905226834,0.9881717431742173,-2.860218978660196,0.8352758079110456,0.9682110682110683,0.2976594523889772,0.8073827527502441,0.96,0.34523449449951177,0.8277288188002474,0.9568181818181818,0.3013605442176871,0.8677484458666986,1.0,0.2645031082666027,0.815429056924384,0.96,0.32914188615123197,0.9980350278794349,1.0,0.003929944241130206,0.9765400096175921,755,291,1.0916621522410097,0.9012247338449592,0.2,0.9777777777777777,0.38,2.573099415204678,21,9,1.0916621522410097,0.9012247338449592,0.2,0.9777777777777777,0.38,2.573099415204678,21,9,0.06694438562318683
8,hebb_mordida,0.01,congelado,355,0.55,0.6294435100521324,0.7049484584961015,-0.9235625354579285,-4.463020118690949,0.9821020983642914,-2.666599585976937,0.714641295988993,0.43378666266060817,0.0045040706826221626,0.7189009818003763,0.4477156177156177,0.009913654114865108,0.6570494856000569,0.3206567054049068,0.006557734204793028,0.7971816141207523,0.6020602031916649,0.007696974950160354,0.7497708776023659,0.5014814814814814,0.0019397262767494512,0.9955570437737993,1.0,0.008885912452401466,0.9604242022317422,619,355,0.8651420049962268,1.3283022465263352,0.17647058823529413,0.7111111111111111,0.53,1.3417190775681342,17,10,0.8651420049962268,1.3283022465263352,0.17647058823529413,0.7111111111111111,0.53,1.3417190775681342,17,10,0.07936955379222695
9,hebb_mordida,0.01,congelado,251,0.55,0.474218963061003,0.9791930924574972,0.0,0.0,0.9562782500648748,-2.674712688820214,0.6701006761908604,0.9004747793116172,0.5602734269298963,0.686511826633853,0.9464335664335666,0.5734099131658607,0.6353450803262705,0.8435286935286935,0.5728385328761526,0.6822957296746079,0.9244444444444444,0.5598529850952284,0.6837439583702407,0.9192307692307692,0.5517428524902878,0.9864843603939408,0.9764705882352942,0.003501867447412517,0.9177292076361423,877,381,1.0203987727654575,1.1454741466029796,0.21250000000000002,0.9666666666666667,0.6,1.6111111111111112,16,11,1.0203987727654575,1.1454741466029796,0.21250000000000002,0.9666666666666667,0.6,1.6111111111111112,16,11,0.06030289200698315
10,hebb_mordida,0.01,congelado,276,0.7,0.5599094594793398,0.8670240258934653,0.21351349699005745,-1.9648293996551642,0.9799944841525972,-4.932317741296616,0.7163952562142604,0.6410596820269001,0.20826916959837952,0.7279891621880056,0.6601503759398496,0.20417205156383847,0.6999163348813354,0.6159448394742513,0.21611216971158043,0.7265562839126289,0.6425963488843813,0.18948378105912353,0.7334252265953964,0.6830917874396135,0.21624133424882058,0.9937354518860889,0.9924528301886791,0.004981926416501308,0.9445263480600581,818,279,1.059327818179137,1.1006381347483933,0.2153846153846154,1.1,0.84,1.3095238095238098,13,14,1.059327818179137,1.1006381347483933,0.2153846153846154,1.1,0.84,1.3095238095238098,13,14,0.0632580628139253
11,hebb_mordida,0.01,congelado,300,0.8,0.7679956590692111,0.9725740823320325,0.08175502418554403,-2.6417669053276933,0.8815974775096102,-2.7606673914361624,0.8476281089112694,0.7574959507612569,0.06223973293871813,0.8089964268535697,0.7018518518518518,0.08385899814471243,0.8546251964361123,0.791470588235294,0.08222019536306932,0.8412536863436413,0.7622015915119363,0.0796942188246536,0.8691776585197639,0.7820512820512822,0.04369596501175448,0.9970824748258864,1.0,0.005835050348227266,0.974411311103447,766,294,1.0884627965408014,1.0321466968722517,0.20000000000000004,0.7777777777777778,0.46,1.6908212560386473,19,10,1.0884627965408014,1.0321466968722517,0.20000000000000004,0.7777777777777778,0.46,1.6908212560386473,19,10,0.07065333203690612
12,hebb_mordida,0.01,congelado,322,0.85,0.8112893838308742,0.900391473485114,0.7969684013356926,-2.2451992375928436,0.8760816558202879,-2.875491579489582,0.8800161129585559,0.9646153846153848,0.20458315869827307,0.8973049149556118,1.0,0.20539017008877636,0.8710088276511396,0.9635627530364372,0.22154509773415804,0.8727804195368735,0.9532467532467532,0.2076859141730063,0.8788900327582112,0.9418181818181818,0.18403811630175945,0.896309018521426,0.9800000000000001,0.18738196295714832,0.9320826308849328,893,444,1.0459466527604433,0.9775255914613924,0.2235294117647059,0.8777777777777778,0.47,1.867612293144208,17,9,1.0459466527604433,0.9775255914613924,0.2235294117647059,0.8777777777777778,0.47,1.867612293144208,17,9,0.08353818010210193
13,hebb_mordida,0.01,congelado,251,0.5,0.40257372271538266,0.6911462869233391,-0.4555625695235621,-0.8670178224520212,0.8338974824139924,-2.3838200962482268,0.5789609352574968,0.5229129828273591,0.36499111231236553,0.538421702480526,0.5020750360750361,0.42523163111398404,0.603814375093038,0.5543499511241446,0.3467212009380684,0.5505428399848211,0.4951753344856793,0.39408965451603695,0.6046236098310708,0.5734364216701173,0.3641892020079757,0.9772804611186736,0.9963636363636365,0.041802714126289074,0.9523106851848473,1065,483,0.9268490016607077,1.2426587927164723,0.15789473684210528,0.5777777777777777,0.47,1.2293144208037825,19,7,0.9268490016607077,1.2426587927164723,0.15789473684210528,0.5777777777777777,0.47,1.2293144208037825,19,7,0.07967808432234383
14,hebb_mordida,0.01,congelado,333,0.75,0.804018872916308,0.8937422593511446,0.0,-2.58573115975211,0.9550737629738124,-2.7959259002669095,0.8209647952672342,0.7744588744588745,0.13252928392440608,0.8514633300853796,0.8200000000000001,0.11707333982924109,0.823162734423236,0.8210526315789475,0.1747271627324756,0.7737263441293756,0.7007909604519773,0.15333827219322607,0.8560756153221911,0.8266666666666668,0.1145154360222845,0.9972728771586188,1.0,0.005454245682762468,0.9536850519522975,714,356,1.0864676009065468,1.0865988548744316,0.19000000000000003,1.0555555555555556,0.49,2.1541950113378685,20,13,1.0864676009065468,1.0865988548744316,0.19000000000000003,1.0555555555555556,0.49,2.1541950113378685,20,13,0.06761559689221897
15,hebb_mordida,0.01,congelado,265,0.45,0.09858735531155163,0.6287826097476817,-1.3047571790594918,-1.3450194620418114,0.9122181766227591,-2.6083921292656678,0.48837909922889755,0.4202564809410541,0.44349828248325907,0.5023374325446244,0.45559153175591527,0.45091666666666663,0.4855515403624338,0.40229617723614297,0.43119309651127535,0.48195326644054126,0.423329109661422,0.4594225767803395,0.4717907745981753,0.39800143869911314,0.4544198895027624,0.9960781185179584,1.0,0.007843762964083253,0.9176521345313018,847,450,1.073139383367326,1.1655038216092133,0.11578947368421054,0.7444444444444445,0.71,1.0485133020344288,19,10,1.073139383367326,1.1655038216092133,0.11578947368421054,0.7444444444444445,0.71,1.0485133020344288,19,10,0.07587200887669919
16,hebb_mordida,0.01,congelado,275,1.0,0.993061426783053,0.9933329906544152,0.8441181902710098,-3.4743439273307093,0.9980473505933622,-3.4342598671792968,0.9934790306568484,0.9876660341555977,0.0007079728419010669,0.9778200821201941,0.96,0.004359835759611795,1.0,1.0,0.0,0.9913170163170162,0.9833333333333332,0.0006993006993006993,1.0,1.0,0.0,0.9990879874350802,1.0,0.001824025129839705,0.9887580649601464,665,93,1.2881787335980552,0.8959045132870492,0.35,1.4111111111111112,0.12,11.759259259259261,16,9,1.2881787335980552,0.8959045132870492,0.35,1.4111111111111112,0.12,11.759259259259261,16,9,0.05833715509124549
17,hebb_mordida,0.01,congelado,265,0.6,0.6634488162374734,0.39102867548083936,-0.6208754564978325,-2.4472618812419835,0.8577625905504416,-3.1858221381823233,0.7042982398841885,0.45808010964901485,0.04948362988063777,0.6741951759165699,0.3733843685174484,0.02499401668430871,0.7356184617153502,0.5336032388663968,0.062366315435696484,0.7455477197358833,0.5373723010409821,0.046276861569215386,0.6847040448290114,0.44554605887939225,0.07613796922136938,0.9884551138142358,0.9885714285714287,0.011661200942957103,0.9773431539225252,744,284,1.1310628345787321,1.0227961068850078,0.175,0.7,0.51,1.372549019607843,16,7,1.1310628345787321,1.0227961068850078,0.175,0.7,0.51,1.372549019607843,16,7,0.06020447831533969
18,hebb_mordida,0.01,congelado,244,0.5,0.49370826260855144,0.8449592456566628,-0.5972414928738179,-2.4014956810511436,1.0041899396411917,-2.4014956810511436,0.6031217037254467,0.5108393035982971,0.3045958961474037,0.6220957918610867,0.5589388364694261,0.31474725274725274,0.5899545205752103,0.47356421356421363,0.29365517241379313,0.6323013931805431,0.5536354326676907,0.28903264630660447,0.6211122181491818,0.5702997565638367,0.32807532026547304,0.9795992411824674,0.9921568627450981,0.03295838038016306,0.9455085697187382,1044,435,1.0848939549157595,1.2420878478536073,0.1444444444444445,0.8,0.71,1.1267605633802817,18,10,1.0848939549157595,1.2420878478536073,0.1444444444444445,0.8,0.71,1.1267605633802817,18,10,0.07246414210233246
19,hebb_mordida,0.01,congelado,355,0.55,0.3186284539684631,0.8505005350028478,0.9390514068224548,0.0,0.935230221352231,-2.7947740608950404,0.6031684426474557,0.971952269910296,0.7656153846153846,0.6013895781637717,0.9692307692307691,0.7664516129032257,0.5980716253443525,0.9833333333333332,0.7871900826446281,0.6170955328065948,0.9882352941176471,0.7540442285044575,0.5961186679174484,0.9567307692307692,0.7644934333958725,0.8950044968919757,0.9811320754716981,0.19112308168774675,0.8610915331316904,957,638,0.9970551205878162,1.1174213055879882,0.13333333333333336,1.1222222222222222,1.1,1.02020202020202,15,16,0.9970551205878162,1.1174213055879882,0.13333333333333336,1.1222222222222222,1.1,1.02020202020202,15,16,0.07396813413440644
20,hebb_mordida,0.01,congelado,328,0.5,0.5757190672716853,0.7760873129359287,-0.06196300629391516,-2.0489544082214475,0.8074339018180445,-2.877138553528974,0.7449480490464018,0.6821545976502102,0.19225849955740687,0.7635297561593872,0.7347450980392156,0.2076855857204412,0.7470268257478017,0.684480122324159,0.1904264708285556,0.7620304465310337,0.7321432067687574,0.20808231370669014,0.7565725261695326,0.6784402852049911,0.1652952328659258,0.9982917474725755,1.0,0.003416505054848893,0.9885824781781836,656,296,1.0070474397242728,1.117181055847765,0.17,0.7,0.46,1.5217391304347825,20,9,1.0070474397242728,1.117181055847765,0.17,0.7,0.46,1.5217391304347825,20,9,0.07883183107397983
1,hebb_mordida,0.01,aprende,303,0.8,0.6666116370286685,0.9829715482730145,0.5097707214937787,-1.757741905819262,1.0195414429875573,-2.7989658273875566,0.9620662699723255,0.9572307692307692,0.03309822928611842,0.8795417971818176,0.9196428571428571,0.16055926277922203,0.9489713569810234,0.9636363636363636,0.06569364967431675,0.9724133770818173,0.9818181818181818,0.03699142765454723,0.9916826096044965,1.0,0.016634780791006984,0.9922355055594294,0.9896345514950167,0.005163540376157916,0.9695219132549788,829,324,1.219875024819268,1.1246806090242352,0.22000000000000003,1.0555555555555556,0.61,1.7304189435336976,20,15,1.2269489407917293,1.1228263724672805,0.21000000000000005,0.9555555555555556,0.55,1.7373737373737372,20,13,0.07865556498031422
2,hebb_mordida,0.01,aprende,297,0.8,0.8376759616786924,0.6456694962037054,0.024235465477774776,-1.580516791690676,0.9900762137509184,-2.9581760153234837,0.9843942099273248,0.9772383275479252,0.008449907693275537,0.9702508226877378,0.9675,0.026998354624524344,0.9753519071971934,0.9618181818181817,0.011114367423794628,0.9958782095953059,1.0,0.008243580809388116,0.9968001464258331,1.0,0.006399707148333575,0.9987489200945749,1.0,0.0025021598108501387,0.9880768886938498,771,256,1.2109490313089966,1.2267580799661169,0.19999999999999998,0.6777777777777778,0.36,1.8827160493827162,22,10,1.120668124570383,1.1696878478388335,0.2095238095238095,0.7,0.35,2.0,21,9,0.09279257310905259
3,hebb_mordida,0.01,aprende,322,1.0,0.8053218336326925,0.9576862784072427,0.9044192530508068,-0.8030605601087435,0.9493680758724765,-3.1319773425322435,0.9868116711666075,0.9906976744186047,0.017074332085389825,0.9699261753372888,1.0,0.06014764932542256,0.9821393291583538,0.9800000000000001,0.015721341683292596,0.9947486710799521,1.0,0.010502657840095738,0.9952289544406698,1.0,0.009542091118660338,0.9946402084129473,0.9923076923076923,0.0030272754817977704,0.9145739982999861,836,315,1.209324865460513,1.3169004994753715,0.19999999999999998,0.9,0.54,1.6666666666666665,19,11,1.0872039316391322,1.3032614461494323,0.21052631578947367,0.8888888888888888,0.46,1.9323671497584538,19,10,0.08867686336337685
4,hebb_mordida,0.01,aprende,280,0.6,0.4684450766452226,0.801655686456346,-0.134422317412821,-1.7024751809810905,0.785418274772399,-2.784075163331,0.7820200731857536,0.6690049606069449,0.10496481423543777,0.7258619910210846,0.6184281524926687,0.16670417045049934,0.8219804760520405,0.7636188811188811,0.11965792901480007,0.8648493290934514,0.8084210526315789,0.07872239444467624,0.8539787152939471,0.8669642857142857,0.15900685512639173,0.9308365304754647,0.9616927899686519,0.10001972901772245,0.9125252394617536,936,445,1.007873693482201,1.0948057278470045,0.14285714285714288,0.7111111111111111,0.64,1.1111111111111112,21,10,1.0454856387167673,1.0625804503138343,0.1619047619047619,0.6444444444444445,0.53,1.2159329140461217,21,9,0.09789821063581772
5,hebb_mordida,0.01,aprende,361,0.75,0.6644382555360497,0.5738915361188751,0.0,-1.3457269679238344,0.9900158619527111,-1.1244356212048938,0.8709656347772889,0.9023180655661474,0.16038679601156952,0.8058066255778293,0.773235294117647,0.16162204296198832,0.8931392682373811,0.99,0.20372146352523784,0.9116590029944711,0.9866666666666667,0.1633486606777244,0.8920492281456944,0.9596638655462184,0.17556540925482947,0.7579277509566686,0.9387862813007632,0.42293077938742585,0.8038749322395556,1214,844,0.9120476794373971,1.1237995252433097,0.1473684210526316,0.6888888888888889,0.63,1.09347442680776,19,10,0.8136153263001059,1.0352668622963155,0.1368421052631579,0.7555555555555555,0.68,1.111111111111111,19,11,0.11282211177215196
6,hebb_mordida,0.01,aprende,278,0.75,0.48505829863350675,0.9506705124126669,0.1772868315690047,-0.6955170520262111,0.9297377203809101,-2.950164390113912,0.9365529296856391,0.8842424242424242,0.011136564871146002,0.8325098664734465,0.7466666666666667,0.0816469337197737,0.9725320415491646,0.9577777777777777,0.012713694679448462,0.990141260426831,0.9875,0.007217479146337971,0.9942924577583178,1.0,0.011415084483364518,0.9897211571223381,0.9832309267793139,0.0037886125346377904,0.9888216215963339,826,236,1.191125411562205,1.075968465439061,0.2210526315789474,0.7222222222222222,0.23,3.1400966183574877,19,6,1.1482078428706253,0.9993377446194854,0.20000000000000004,0.7,0.31,2.258064516129032,19,6,0.07757488903511592
7,hebb_mordida,0.01,aprende,312,0.9,0.6749158043643989,0.9408376679542069,0.5276609669634629,-2.6747615905226834,0.9881717431742173,-2.860218978660196,0.9804085469548929,0.9896732026143791,0.028856108704593403,0.879104472900436,0.9800000000000001,0.2217910541991282,0.9626448309088783,0.9846153846153847,0.059325722797628065,0.9814655014582372,1.0,0.03706899708352553,0.993881279215661,1.0,0.012237441568677907,0.9976677036260267,1.0,0.004664592747946492,0.9765400096175921,764,282,1.1552757981232362,0.9603777084941862,0.18095238095238098,0.9111111111111111,0.52,1.7521367521367521,21,10,1.0916621522410097,0.9012247338449592,0.2,0.9777777777777777,0.38,2.573099415204678,21,9,0.08353712548912183
8,hebb_mordida,0.01,aprende,323,0.55,0.6294435100521324,0.7049484584961015,-0.9235625354579285,-4.463020118690949,0.9821020983642914,-2.666599585976937,0.7893841641477488,0.5835996240601504,0.004831295764652753,0.7581218676592572,0.5270618556701031,0.010818120351588911,0.7985297814784647,0.6141732283464567,0.01711366538952746,0.8334889598297419,0.6714285714285715,0.004450651769087524,0.8738393955368124,0.75,0.002321208926374978,0.9863066809253942,0.9856060606060606,0.012992698755272359,0.9604242022317422,722,339,0.9057291190900357,1.3778666181328414,0.17647058823529413,0.7222222222222222,0.52,1.3888888888888888,17,10,0.8651420049962268,1.3283022465263352,0.17647058823529413,0.7111111111111111,0.53,1.3417190775681342,17,10,0.08956086149448671
9,hebb_mordida,0.01,aprende,286,0.55,0.474218963061003,0.9791930924574972,0.0,0.0,0.9562782500648748,-2.674712688820214,0.9655528112995752,0.97,0.03889437740084965,0.8952188095051882,0.96,0.16956238098962362,0.9471156812835049,0.95,0.055768637432990084,0.9714696996055933,0.96,0.01706060078881345,0.967604054938672,1.0,0.06479189012265621,0.9541771754913672,0.9113553113553113,0.0030009603725770317,0.9177292076361423,768,328,1.0262596132644428,1.1819367041305475,0.22500000000000003,1.011111111111111,0.5,2.022222222222222,16,10,1.0203987727654575,1.1454741466029796,0.21250000000000002,0.9666666666666667,0.6,1.6111111111111112,16,11,0.0849170350873181
10,hebb_mordida,0.01,aprende,319,0.7,0.5599094594793398,0.8670240258934653,0.21351349699005745,-1.9648293996551642,0.9799944841525972,-4.932317741296616,0.74387176214407,0.6863709863709864,0.19862746208284623,0.6910259859543812,0.5843736263736263,0.20232165446486378,0.8122949103798823,0.8156349206349207,0.19104509987515605,0.844062788604236,0.8926470588235293,0.2045214816150572,0.8858031489842236,0.9777777777777779,0.2061714798093306,0.99468637245855,0.9952380952380953,0.005865350320995482,0.9445263480600581,799,292,1.0893925365191797,1.1441507617663544,0.21428571428571433,1.1,0.8,1.375,14,14,1.059327818179137,1.1006381347483933,0.2153846153846154,1.1,0.84,1.3095238095238098,13,14,0.07008009687492334
11,hebb_mordida,0.01,aprende,304,0.8,0.7679956590692111,0.9725740823320325,0.08175502418554403,-2.6417669053276933,0.8815974775096102,-2.7606673914361624,0.9214122371295508,0.8519716437749224,0.009147169515820888,0.8924796910663794,0.8160919540229884,0.03113257189022963,0.9656072148838424,0.9411764705882353,0.009962040820550546,0.9616098300556626,0.9303030303030304,0.007083370191705346,0.9959981023542668,1.0,0.008003795291466524,0.9974417219073503,1.0,0.005116556185299539,0.974411311103447,780,275,1.1492582649973102,1.1098147600569461,0.20000000000000004,0.7444444444444445,0.4,1.8611111111111112,20,9,1.0884627965408014,1.0321466968722517,0.20000000000000004,0.7777777777777778,0.46,1.6908212560386473,19,10,0.08394971471594476
12,hebb_mordida,0.01,aprende,304,0.85,0.8112893838308742,0.900391473485114,0.7969684013356926,-2.2451992375928436,0.8760816558202879,-2.875491579489582,0.9634136822552626,0.9483870967741936,0.02155973226366862,0.9044308327680985,0.909090909090909,0.10022924355471197,0.9854629780974175,1.0,0.029074043805165085,0.9667748917748917,0.95,0.01645021645021645,0.9797836103058961,0.9777777777777779,0.01821055716598568,0.8976810016377421,0.9663182346109176,0.1709562313354334,0.9320826308849328,920,359,1.1289733543861595,1.0559719755010486,0.2235294117647059,0.8777777777777778,0.47,1.867612293144208,17,9,1.0459466527604433,0.9775255914613924,0.2235294117647059,0.8777777777777778,0.47,1.867612293144208,17,9,0.09734733045081564
13,hebb_mordida,0.01,aprende,296,0.5,0.40257372271538266,0.6911462869233391,-0.4555625695235621,-0.8670178224520212,0.8338974824139924,-2.3838200962482268,0.9211731538507075,0.9002930402930402,0.05794673259162506,0.8509305360802429,0.832121212121212,0.13026013996072616,0.9302354546614254,0.909090909090909,0.04861999976805814,0.9761114685271362,1.0,0.04777706294572757,0.9712808539305156,1.0,0.05743829213896874,0.8717251558429662,0.8839253603539318,0.14047504866799926,0.9523106851848473,1017,484,0.8782036847728782,1.2187995814635286,0.15789473684210528,0.5444444444444444,0.46,1.183574879227053,19,7,0.9268490016607077,1.2426587927164723,0.15789473684210528,0.5777777777777777,0.47,1.2293144208037825,19,7,0.10622640035658862
14,hebb_mordida,0.01,aprende,302,0.75,0.804018872916308,0.8937422593511446,0.0,-2.58573115975211,0.9550737629738124,-2.7959259002669095,0.9412924747538174,0.9070707070707071,0.024485757563072467,0.8403134499119377,0.8511904761904763,0.17056357636660086,0.9548075942548251,0.9307017543859649,0.021086565876314654,0.9817894828104267,0.9818181818181818,0.018239216197328496,0.9728451797427988,0.968235294117647,0.02254493463204945,0.9922183333295322,0.9941176470588236,0.00968098039975912,0.9536850519522975,816,316,1.1442575364329262,1.1425253902087826,0.23333333333333328,1.1111111111111112,0.36,3.08641975308642,18,11,1.0864676009065468,1.0865988548744316,0.19000000000000003,1.0555555555555556,0.49,2.1541950113378685,20,13,0.08423384595844115
